bus,index_carrier,carrier,p_nom,e_nom,efficiency,country,unit,open_tyndp_type
RS00,onwind,onwind,6492.15,0.0,1.0,RS,MW,onwind
RS00,offwind,offwind,0.0,0.0,1.0,RS,MW,offwind
RS00,solar-thermal,solar-thermal,0.0,0.0,1.0,RS,MW,solar-thermal
RS00,solar-pv-utility,solar-pv-utility,4301.0,0.0,1.0,RS,MW,solar-pv-utility
RS00,solar-pv-rooftop,solar-pv-rooftop,253.85,0.0,1.0,RS,MW,solar-pv-rooftop
RS00,solar-thermal-w-storage,solar-thermal-w-storage,0.0,0.0,1.0,RS,MW,solar-thermal-w-storage
RS00,solar-thermal-w-storage-storage,solar-thermal-w-storage,0.0,0.0,1.0,RS,MWh,solar-thermal-w-storage-storage
RS00,battery-charge,battery,0.0,0.0,0.0,RS,MW,battery-charge
RS00,battery-discharge,battery,0.0,0.0,0.0,RS,MW,battery-discharge
RS00,battery-store,battery,0.0,0.0,0.0,RS,MWh,battery-store
RS00,h2-fuel-cell,h2-fuel-cell,0.0,0.0,1.0,RS,MW,h2-fuel-cell
RS00,h2-ccgt,h2-ccgt,0.0,0.0,1.0,RS,MW,h2-ccgt
RS00,other-res,other-res,130.99,0.0,1.0,RS,MW,other-res
SE01,electrolyser-onshore-grid,electrolyser,6451.309261185072,0.0,0.68,SE,MW,electrolyser-onshore-grid
SE01,hydro-ror-turbine,hydro-ror,0.0,0.0,1.0,SE,MW,hydro-ror-turbine
SE01,hydro-pondage-reservoir,hydro-pondage,0.0,0.0,1.0,SE,MWh,hydro-pondage-reservoir
SE01,hydro-pondage-turbine,hydro-pondage,0.0,0.0,1.0,SE,MW,hydro-pondage-turbine
SE01,hydro-reservoir-reservoir,hydro-reservoir,0.0,14426307.0,1.0,SE,MWh,hydro-reservoir-reservoir
SE01,hydro-reservoir-turbine,hydro-reservoir,5444.0,0.0,1.0,SE,MW,hydro-reservoir-turbine
SE01,hydro-phs-reservoir,hydro-phs,0.0,0.0,1.0,SE,MWh,hydro-phs-reservoir
SE01,hydro-phs-turbine,hydro-phs,0.0,0.0,1.0,SE,MW,hydro-phs-turbine
SE01,hydro-phs-pump,hydro-phs,0.0,0.0,1.0,SE,MW,hydro-phs-pump
SE01,hydro-phs-pure-reservoir,hydro-phs-pure,0.0,0.0,1.0,SE,MWh,hydro-phs-pure-reservoir
SE01,hydro-phs-pure-turbine,hydro-phs-pure,0.0,0.0,1.0,SE,MW,hydro-phs-pure-turbine
SE01,hydro-phs-pure-pump,hydro-phs-pure,0.0,0.0,1.0,SE,MW,hydro-phs-pure-pump
SE01,onwind,onwind,3580.543000800568,0.0,1.0,SE,MW,onwind
SE01,offwind,offwind,0.0,0.0,1.0,SE,MW,offwind
SE01,solar-thermal,solar-thermal,0.0,0.0,1.0,SE,MW,solar-thermal
SE01,solar-pv-utility,solar-pv-utility,0.0,0.0,1.0,SE,MW,solar-pv-utility
SE01,solar-pv-rooftop,solar-pv-rooftop,0.0,0.0,1.0,SE,MW,solar-pv-rooftop
SE01,solar-thermal-w-storage,solar-thermal-w-storage,0.0,0.0,1.0,SE,MW,solar-thermal-w-storage
SE01,solar-thermal-w-storage-storage,solar-thermal-w-storage,0.0,0.0,1.0,SE,MWh,solar-thermal-w-storage-storage
SE01,battery-charge,battery,11.54267317148959,0.0,0.92,SE,MW,battery-charge
SE01,battery-discharge,battery,11.54267317148959,0.0,0.92,SE,MW,battery-discharge
SE01,battery-store,battery,0.0,34.62801951446878,0.92,SE,MWh,battery-store
SE01,h2-fuel-cell,h2-fuel-cell,0.0,0.0,1.0,SE,MW,h2-fuel-cell
SE01,h2-ccgt,h2-ccgt,0.0,0.0,1.0,SE,MW,h2-ccgt
SE01,other-res,other-res,198.7,0.0,1.0,SE,MW,other-res
SE02,electrolyser-onshore-grid,electrolyser,40.79840595206859,0.0,0.68,SE,MW,electrolyser-onshore-grid
SE02,hydro-ror-turbine,hydro-ror,0.0,0.0,1.0,SE,MW,hydro-ror-turbine
SE02,hydro-pondage-reservoir,hydro-pondage,0.0,0.0,1.0,SE,MWh,hydro-pondage-reservoir
SE02,hydro-pondage-turbine,hydro-pondage,0.0,0.0,1.0,SE,MW,hydro-pondage-turbine
SE02,hydro-reservoir-reservoir,hydro-reservoir,0.0,14798598.9,1.0,SE,MWh,hydro-reservoir-reservoir
SE02,hydro-reservoir-turbine,hydro-reservoir,7650.1,0.0,1.0,SE,MW,hydro-reservoir-turbine
SE02,hydro-phs-reservoir,hydro-phs,0.0,0.0,1.0,SE,MWh,hydro-phs-reservoir
SE02,hydro-phs-turbine,hydro-phs,0.0,0.0,1.0,SE,MW,hydro-phs-turbine
SE02,hydro-phs-pump,hydro-phs,0.0,0.0,1.0,SE,MW,hydro-phs-pump
SE02,hydro-phs-pure-reservoir,hydro-phs-pure,0.0,0.0,1.0,SE,MWh,hydro-phs-pure-reservoir
SE02,hydro-phs-pure-turbine,hydro-phs-pure,0.0,0.0,1.0,SE,MW,hydro-phs-pure-turbine
SE02,hydro-phs-pure-pump,hydro-phs-pure,0.0,0.0,1.0,SE,MW,hydro-phs-pure-pump
SE02,onwind,onwind,8280.447657700313,0.0,1.0,SE,MW,onwind
SE02,offwind,offwind,0.0,0.0,1.0,SE,MW,offwind
SE02,solar-thermal,solar-thermal,0.0,0.0,1.0,SE,MW,solar-thermal
SE02,solar-pv-utility,solar-pv-utility,0.0,0.0,1.0,SE,MW,solar-pv-utility
SE02,solar-pv-rooftop,solar-pv-rooftop,333.88621852888014,0.0,1.0,SE,MW,solar-pv-rooftop
SE02,solar-thermal-w-storage,solar-thermal-w-storage,0.0,0.0,1.0,SE,MW,solar-thermal-w-storage
SE02,solar-thermal-w-storage-storage,solar-thermal-w-storage,0.0,0.0,1.0,SE,MWh,solar-thermal-w-storage-storage
SE02,battery-charge,battery,11.12954061762934,0.0,0.92,SE,MW,battery-charge
SE02,battery-discharge,battery,11.12954061762934,0.0,0.92,SE,MW,battery-discharge
SE02,battery-store,battery,0.0,33.38862185288801,0.92,SE,MWh,battery-store
SE02,h2-fuel-cell,h2-fuel-cell,0.0,0.0,1.0,SE,MW,h2-fuel-cell
SE02,h2-ccgt,h2-ccgt,0.0,0.0,1.0,SE,MW,h2-ccgt
SE02,other-res,other-res,743.5699999999999,0.0,1.0,SE,MW,other-res
SE03,electrolyser-onshore-grid,electrolyser,133.9670959557328,0.0,0.68,SE,MW,electrolyser-onshore-grid
SE03,hydro-ror-turbine,hydro-ror,0.0,0.0,1.0,SE,MW,hydro-ror-turbine
SE03,hydro-pondage-reservoir,hydro-pondage,0.0,0.0,1.0,SE,MWh,hydro-pondage-reservoir
SE03,hydro-pondage-turbine,hydro-pondage,0.0,0.0,1.0,SE,MW,hydro-pondage-turbine
SE03,hydro-reservoir-reservoir,hydro-reservoir,0.0,2635077.0,1.0,SE,MWh,hydro-reservoir-reservoir
SE03,hydro-reservoir-turbine,hydro-reservoir,2286.0,0.0,1.0,SE,MW,hydro-reservoir-turbine
SE03,hydro-phs-reservoir,hydro-phs,0.0,0.0,1.0,SE,MWh,hydro-phs-reservoir
SE03,hydro-phs-turbine,hydro-phs,0.0,0.0,1.0,SE,MW,hydro-phs-turbine
SE03,hydro-phs-pump,hydro-phs,0.0,0.0,1.0,SE,MW,hydro-phs-pump
SE03,hydro-phs-pure-reservoir,hydro-phs-pure,0.0,0.0,1.0,SE,MWh,hydro-phs-pure-reservoir
SE03,hydro-phs-pure-turbine,hydro-phs-pure,0.0,0.0,1.0,SE,MW,hydro-phs-pure-turbine
SE03,hydro-phs-pure-pump,hydro-phs-pure,0.0,0.0,1.0,SE,MW,hydro-phs-pure-pump
SE03,onwind,onwind,3868.223270866214,0.0,1.0,SE,MW,onwind
SE03,offwind,offwind,0.0,0.0,1.0,SE,MW,offwind
SE03,solar-thermal,solar-thermal,0.0,0.0,1.0,SE,MW,solar-thermal
SE03,solar-pv-utility,solar-pv-utility,0.0,0.0,1.0,SE,MW,solar-pv-utility
SE03,solar-pv-rooftop,solar-pv-rooftop,4851.692234534044,0.0,1.0,SE,MW,solar-pv-rooftop
SE03,solar-thermal-w-storage,solar-thermal-w-storage,0.0,0.0,1.0,SE,MW,solar-thermal-w-storage
SE03,solar-thermal-w-storage-storage,solar-thermal-w-storage,0.0,0.0,1.0,SE,MWh,solar-thermal-w-storage-storage
SE03,battery-charge,battery,161.7230744844682,0.0,0.92,SE,MW,battery-charge
SE03,battery-discharge,battery,161.7230744844682,0.0,0.92,SE,MW,battery-discharge
SE03,battery-store,battery,0.0,485.1692234534045,0.92,SE,MWh,battery-store
SE03,h2-fuel-cell,h2-fuel-cell,0.0,0.0,1.0,SE,MW,h2-fuel-cell
SE03,h2-ccgt,h2-ccgt,0.0,0.0,1.0,SE,MW,h2-ccgt
SE03,other-res,other-res,2818.055,0.0,1.0,SE,MW,other-res
SE04,electrolyser-onshore-grid,electrolyser,40.59190357379378,0.0,0.68,SE,MW,electrolyser-onshore-grid
SE04,hydro-ror-turbine,hydro-ror,0.0,0.0,1.0,SE,MW,hydro-ror-turbine
SE04,hydro-pondage-reservoir,hydro-pondage,0.0,0.0,1.0,SE,MWh,hydro-pondage-reservoir
SE04,hydro-pondage-turbine,hydro-pondage,0.0,0.0,1.0,SE,MW,hydro-pondage-turbine
SE04,hydro-reservoir-reservoir,hydro-reservoir,0.0,71350.0,1.0,SE,MWh,hydro-reservoir-reservoir
SE04,hydro-reservoir-turbine,hydro-reservoir,237.1,0.0,1.0,SE,MW,hydro-reservoir-turbine
SE04,hydro-phs-reservoir,hydro-phs,0.0,0.0,1.0,SE,MWh,hydro-phs-reservoir
SE04,hydro-phs-turbine,hydro-phs,0.0,0.0,1.0,SE,MW,hydro-phs-turbine
SE04,hydro-phs-pump,hydro-phs,0.0,0.0,1.0,SE,MW,hydro-phs-pump
SE04,hydro-phs-pure-reservoir,hydro-phs-pure,0.0,0.0,1.0,SE,MWh,hydro-phs-pure-reservoir
SE04,hydro-phs-pure-turbine,hydro-phs-pure,0.0,0.0,1.0,SE,MW,hydro-phs-pure-turbine
SE04,hydro-phs-pure-pump,hydro-phs-pure,0.0,0.0,1.0,SE,MW,hydro-phs-pure-pump
SE04,onwind,onwind,2222.938509229397,0.0,1.0,SE,MW,onwind
SE04,offwind,offwind,600.0,0.0,1.0,SE,MW,offwind
SE04,solar-thermal,solar-thermal,0.0,0.0,1.0,SE,MW,solar-thermal
SE04,solar-pv-utility,solar-pv-utility,0.0,0.0,1.0,SE,MW,solar-pv-utility
SE04,solar-pv-rooftop,solar-pv-rooftop,2116.188944479522,0.0,1.0,SE,MW,solar-pv-rooftop
SE04,solar-thermal-w-storage,solar-thermal-w-storage,0.0,0.0,1.0,SE,MW,solar-thermal-w-storage
SE04,solar-thermal-w-storage-storage,solar-thermal-w-storage,0.0,0.0,1.0,SE,MWh,solar-thermal-w-storage-storage
SE04,battery-charge,battery,70.53963148265073,0.0,0.92,SE,MW,battery-charge
SE04,battery-discharge,battery,70.53963148265073,0.0,0.92,SE,MW,battery-discharge
SE04,battery-store,battery,0.0,211.6188944479522,0.92,SE,MWh,battery-store
SE04,h2-fuel-cell,h2-fuel-cell,0.0,0.0,1.0,SE,MW,h2-fuel-cell
SE04,h2-ccgt,h2-ccgt,0.0,0.0,1.0,SE,MW,h2-ccgt
SE04,other-res,other-res,698.0899999999999,0.0,1.0,SE,MW,other-res
SI00,electrolyser-onshore-grid,electrolyser,285.0,0.0,0.0,SI,MW,electrolyser-onshore-grid
SI00,hydro-ror-turbine,hydro-ror,128.365916185163,0.0,1.0,SI,MW,hydro-ror-turbine
SI00,hydro-pondage-reservoir,hydro-pondage,0.0,3359.999999999999,1.0,SI,MWh,hydro-pondage-reservoir
SI00,hydro-pondage-turbine,hydro-pondage,1052.3,0.0,1.0,SI,MW,hydro-pondage-turbine
SI00,hydro-reservoir-reservoir,hydro-reservoir,0.0,475.0,1.0,SI,MWh,hydro-reservoir-reservoir
SI00,hydro-reservoir-turbine,hydro-reservoir,21.4,0.0,1.0,SI,MW,hydro-reservoir-turbine
SI00,hydro-phs-reservoir,hydro-phs,0.0,0.0,1.0,SI,MWh,hydro-phs-reservoir
SI00,hydro-phs-turbine,hydro-phs,0.0,0.0,1.0,SI,MW,hydro-phs-turbine
SI00,hydro-phs-pump,hydro-phs,0.0,0.0,1.0,SI,MW,hydro-phs-pump
SI00,hydro-phs-pure-reservoir,hydro-phs-pure,0.0,3520.0,1.0,SI,MWh,hydro-phs-pure-reservoir
SI00,hydro-phs-pure-turbine,hydro-phs-pure,180.0,0.0,1.0,SI,MW,hydro-phs-pure-turbine
SI00,hydro-phs-pure-pump,hydro-phs-pure,-185.0,0.0,1.0,SI,MW,hydro-phs-pure-pump
SI00,onwind,onwind,122.4434554334554,0.0,1.0,SI,MW,onwind
SI00,offwind,offwind,0.0,0.0,1.0,SI,MW,offwind
SI00,solar-thermal,solar-thermal,0.0,0.0,1.0,SI,MW,solar-thermal
SI00,solar-pv-utility,solar-pv-utility,0.0,0.0,1.0,SI,MW,solar-pv-utility
SI00,solar-pv-rooftop,solar-pv-rooftop,2750.0,0.0,1.0,SI,MW,solar-pv-rooftop
SI00,solar-thermal-w-storage,solar-thermal-w-storage,0.0,0.0,1.0,SI,MW,solar-thermal-w-storage
SI00,solar-thermal-w-storage-storage,solar-thermal-w-storage,0.0,0.0,1.0,SI,MWh,solar-thermal-w-storage-storage
SI00,battery-charge,battery,606.8,0.0,0.9199999999999996,SI,MW,battery-charge
SI00,battery-discharge,battery,606.8,0.0,0.9199999999999996,SI,MW,battery-discharge
SI00,battery-store,battery,0.0,1102.072222222222,0.9199999999999996,SI,MWh,battery-store
SI00,h2-fuel-cell,h2-fuel-cell,0.0,0.0,1.0,SI,MW,h2-fuel-cell
SI00,h2-ccgt,h2-ccgt,0.0,0.0,1.0,SI,MW,h2-ccgt
SI00,chp-gas-ccgt-ccs-other-65.2870588235294eur,chp,217.0008942790641,0.0,0.5099999999999999,SI,MW,
SI00,other-res,other-res,61.2033163882837,0.0,1.0,SI,MW,other-res
SK00,electrolyser-onshore-grid,electrolyser,0.0,0.0,0.0,SK,MW,electrolyser-onshore-grid
SK00,hydro-ror-turbine,hydro-ror,1425.3015,0.0,1.0,SK,MW,hydro-ror-turbine
SK00,hydro-pondage-reservoir,hydro-pondage,0.0,11764.17963695,1.0,SK,MWh,hydro-pondage-reservoir
SK00,hydro-pondage-turbine,hydro-pondage,202.88,0.0,1.0,SK,MW,hydro-pondage-turbine
SK00,hydro-reservoir-reservoir,hydro-reservoir,0.0,17241.545062499998,1.0,SK,MWh,hydro-reservoir-reservoir
SK00,hydro-reservoir-turbine,hydro-reservoir,21.28,0.0,1.0,SK,MW,hydro-reservoir-turbine
SK00,hydro-phs-reservoir,hydro-phs,0.0,48063.39494749999,1.0,SK,MWh,hydro-phs-reservoir
SK00,hydro-phs-turbine,hydro-phs,276.2,0.0,1.0,SK,MW,hydro-phs-turbine
SK00,hydro-phs-pump,hydro-phs,-178.28,0.0,1.0,SK,MW,hydro-phs-pump
SK00,hydro-phs-pure-reservoir,hydro-phs-pure,0.0,8400.0,1.0,SK,MWh,hydro-phs-pure-reservoir
SK00,hydro-phs-pure-turbine,hydro-phs-pure,760.0,0.0,1.0,SK,MW,hydro-phs-pure-turbine
SK00,hydro-phs-pure-pump,hydro-phs-pure,-690.0,0.0,1.0,SK,MW,hydro-phs-pure-pump
SK00,onwind,onwind,715.0,0.0,1.0,SK,MW,onwind
SK00,offwind,offwind,0.0,0.0,1.0,SK,MW,offwind
SK00,solar-thermal,solar-thermal,0.0,0.0,1.0,SK,MW,solar-thermal
SK00,solar-pv-utility,solar-pv-utility,1500.0,0.0,1.0,SK,MW,solar-pv-utility
SK00,solar-pv-rooftop,solar-pv-rooftop,0.0,0.0,1.0,SK,MW,solar-pv-rooftop
SK00,solar-thermal-w-storage,solar-thermal-w-storage,0.0,0.0,1.0,SK,MW,solar-thermal-w-storage
SK00,solar-thermal-w-storage-storage,solar-thermal-w-storage,0.0,0.0,1.0,SK,MWh,solar-thermal-w-storage-storage
SK00,battery-charge,battery,266.0,0.0,0.92,SK,MW,battery-charge
SK00,battery-discharge,battery,266.0,0.0,0.92,SK,MW,battery-discharge
SK00,battery-store,battery,0.0,676.66,0.92,SK,MWh,battery-store
SK00,h2-fuel-cell,h2-fuel-cell,0.0,0.0,1.0,SK,MW,h2-fuel-cell
SK00,h2-ccgt,h2-ccgt,0.0,0.0,1.0,SK,MW,h2-ccgt
SK00,chp-gas-ccgt-old-2-other-0eur,chp,124.8717305699482,0.0,0.48,SK,MW,
SK00,chp-lignite-new-other-0eur,chp,9.5,0.0,0.46,SK,MW,
SK00,other-res,other-res,401.1493152804642,0.0,1.0,SK,MW,other-res
